,net_profit,total_closed,percent_profitable,profit_factor,max_drawdown,avg_trade,avg_bars,script
0,0,94,46.81,1.2,3.79,0,28,https://www.tradingview.com/script/aqVvUNub-The-Pivot-Reversal-Strategy-Just-changed-it-a-bit/
0,103.68,1070,68.88,1.217,28012.50,0.1,6,https://www.tradingview.com/script/BwT2z9zw-TEMA1-Backtest/
0,98.61,823,69.26,1.568,10414.20,0.12,7,https://www.tradingview.com/script/ANBc7bkF-TSI-HullMA-VWMA-strategy/
0,1355.66,3,33.33,38.004,3663.60,451.89,333,https://www.tradingview.com/script/lv5FOVyA-GoldenCross-Strategy-by-Clefsphere/
0,0.02,122,42.62,1.51,7.20,0,16,https://www.tradingview.com/script/VEIgAb4d-Breakout-Scalper-Session/
0,27.8,157,40.13,1.786,5422.60,0.18,79,https://www.tradingview.com/script/ISy4P1JB-OHLC4-strategy/
0,5376.6,91,48.35,3.035,755085.00,59.08,40,https://www.tradingview.com/script/AHMm9ctU-sma-cf-str/
0,23.66,351,61.25,1.245,15925.00,0.07,34,https://www.tradingview.com/script/IP16z56S-TFS-MBO-Backtest/
0,0.08,18,55.56,2.57,41.88,0,29,https://www.tradingview.com/script/l3zozraW-BadaBing-Ichimoku/
0,8.11,50,42,2.253,3978.30,0.16,15,https://www.tradingview.com/script/UN45MAbl-RENKO-ICHIMOKU-STRATEGY/
0,30.35,35,91.43,114.685,120.00,0.87,129,https://www.tradingview.com/script/jofWHP5C-Average-Down/
0,219904.29,198,87.88,82.854,1064478.29,1110.63,8,https://www.tradingview.com/script/8qESxT4C-CCI-Scalp-Man-SHK/
0,270.28,118,62.71,1.358,540979.00,2.29,36,https://www.tradingview.com/script/gxiLLzut/
0,21.41,815,50.18,1.142,12450.00,0.03,25,https://www.tradingview.com/script/u0lxiNaq-Volatility-Backtest/
0,0,165,28.48,2.388,0.20,0,73,https://www.tradingview.com/script/brmFwe3F-Buy-Sell-Strategy-Traderspro-21EMA-200SMA-Pivots/
0,25.78,1138,79.79,1.177,12862.50,0.02,11,https://www.tradingview.com/script/ZyNj4Ewl-Woodie-Pivot-Points-Backtest/
0,6140.12,100,38,3.808,755745.80,61.4,58,https://www.tradingview.com/script/XBEG3KaA-noro-s-levels-strategy-v1-1/
0,61.55,227,44.93,3.134,5500.17,0.27,55,https://www.tradingview.com/script/392nqoZZ-3h-vs-7h-Moving-Average/
0,175602645.77,435,81.15,24.888,2320408921.60,403684.24,24,https://www.tradingview.com/script/eekDk7qQ-Open-Close-Cross-Strategy-R5-1-revised-by-JustUncleL/
0,0.08,618,37.7,1.184,22.93,0,12,https://www.tradingview.com/script/z1WjikI3-quit-your-bullshit-Heikin-Ashi-Backtest-with-Real-Candle-Values/
0,0,50,72,2.456,0.0001,0,112,https://www.tradingview.com/script/umGie7UH-RSI-STOCHRSI-Strategy/
0,59.09,29,51.72,1.888,40231.12,2.04,40,https://www.tradingview.com/script/7JxhQ2LW-VIX-and-DEMA/
0,0.04,233,41.2,1.255,18.20,0,13,https://www.tradingview.com/script/kja6Vug1-EMA-Cross-by-MarketAlpha/
0,1.07,425,38.35,1.118,1239.24,0,14,https://www.tradingview.com/script/lgPttJbz/
0,81.53,71,77.46,5.473,4837.00,1.15,212,https://www.tradingview.com/script/68QjzmAM-gidra-s-vchain-strategy-v0-1/
0,13596.25,32,53.13,2.548,4122070.00,424.88,17,https://www.tradingview.com/script/8m3LFEVH-Moving-Average-Convergence-Divergence-MaCD-Backesting/
0,47.01,348,64.08,6.407,1346.20,0.14,9,https://www.tradingview.com/script/l7eeKNis-MACD-CCI-Strategy/
0,0.00005,232,32.76,0.766,0.0001,0.0000002,47,https://www.tradingview.com/script/WlJVt2vS-1-min-forex-scalping/
0,160.11,62,83.87,5.945,7660.80,2.58,3,https://www.tradingview.com/script/Z88oSEID-noro-s-shift-ma-strategy-v1-0/
0,21.18,275,38.18,1.154,14016.17,0.08,19,https://www.tradingview.com/script/OtKMFD39-donchian-channels/
0,27.35,541,66.73,1.225,12487.50,0.05,23,https://www.tradingview.com/script/yMWhk868-Keltner-Channel-Backtest/
0,33.68,126,61.9,1.219,24165.00,0.27,46,https://www.tradingview.com/script/FGo4Fkwr-gidra-s-rsi-or-mfi-strategy-v-0-1/
0,1039.7,30,46.67,4.672,109830.00,34.66,117,https://www.tradingview.com/script/ypGrOma7-STRATEGY-EMA-30-60-Cross-Strategy/
0,0.39,379,31.4,1.115,737.40,0,56,https://www.tradingview.com/script/78ODVkyh-Trading-View-Guide-to-Your-First-Backtest/
0,0.44,368,31.52,1.095,561.20,0,57,https://www.tradingview.com/script/4Oc0Ac79-Setting-Strategy-Time-Frame/
0,0.35,15,53.33,3.057,60.30,0.02,105,https://www.tradingview.com/script/ZCqEMbSe-Advancing-Our-Basic-Strategy/
0,190.35,66,83.33,6.218,7660.80,2.88,3,https://www.tradingview.com/script/O2K7Q3Wo-noro-s-shiftma-strategy-v1-1/
0,13,1984,36.09,1.196,3243.32,0.01,5,https://www.tradingview.com/script/eHfnBW5S-Kozlod-Heikin-Ashi-Bar-Color-Change-Strategy/
0,4.71,43,93.02,31.758,85.00,0.11,146,https://www.tradingview.com/script/OjcIGvsX-ZendicatoR-040918/
0,2275967.6,229,40.17,2.52,477133976.83,9938.72,7,https://www.tradingview.com/script/NU1RGYCF-coding-lesson-1/
0,34.67,116,39.66,5.449,1980.50,0.3,6,https://www.tradingview.com/script/P9fxjChQ-OBV-Strategy/
0,1371210.6,155,43.87,3.823,220016779.56,8846.52,8,https://www.tradingview.com/script/danSWA85-coding-lesson-2/
0,44.8,126,91.27,3.366,4383.53,0.36,9,https://www.tradingview.com/script/5xJO5TfO/
0,23535.8,26,50,2.89,6492802.37,905.22,31,https://www.tradingview.com/script/L9fYapdW-coding-lesson-3-color-sma/
0,1431.29,53,49.06,2.547,286485.10,27.01,8,https://www.tradingview.com/script/4fh0NkBh-MA-strategy/
0,815.91,14,57.14,5.803,71220.46,58.28,35,https://www.tradingview.com/script/dfAHq3ex-SimpleCrossOver-Bot/
0,6.65,6,33.33,1.606,5650.13,1.11,21,https://www.tradingview.com/script/vXyfdsSF-Strategy-Backtester-Template/
0,962.24,29,51.72,8.807,67226.70,33.18,29,https://www.tradingview.com/script/3OsygWhP/
0,7.46,130,46.15,2.587,967.20,0.06,48,https://www.tradingview.com/script/EVMtVsHv/
0,107.92,636,93.55,2.943,11287.70,0.17,3,https://www.tradingview.com/script/eDGpKX7o-dP-magnet/
0,2253.94,250,43.6,1.695,4564085.00,9.02,16,https://www.tradingview.com/script/JwQlZ3wu-Ehlers-Instantaneous-Trendline-Strategy/
0,17.9,1089,50.51,1.097,9875.00,0.02,10,https://www.tradingview.com/script/fZAEJcjM-Market-Facilitation-Index-MFI-Backtest/
0,244.37,77,45.45,1.861,91690.00,3.17,130,https://www.tradingview.com/script/mDTcC8j8-Build-A-Bot-Hull-Trigger/
0,160.76,25,48,2.378,3413.00,6.43,194,https://www.tradingview.com/script/hEefxAIm-Build-A-Bot/
0,63886.53,45,64.44,0.757,89221.28,1419.70,114,https://www.tradingview.com/script/JEzPclSK-RSI-STOCHRSI-v2/
0,144.44,22,54.55,2.296,41097.08,6.57,12,https://www.tradingview.com/script/BMj2UDHb-MACD-DEMA-STRATEGY/
0,617.77,60,50,1.702,235047.34,10.3,11,https://www.tradingview.com/script/yrCo4RtN-Ehlers-Cyber-Cycle-Strategy/
0,822925.2,47,68.09,4.769,199651395.05,17509.05,23,https://www.tradingview.com/script/25oqJToD-BoTo-Pump-Dump-Strategy/
0,3.55,541,51.57,2.558,270.60,0.01,36,https://www.tradingview.com/script/ogG62XFJ-Momentum-Strategy-rev-2/
0,4080850,45,97.78,1408.19,2900.00,90685.56,138,https://www.tradingview.com/script/UfLWnWQ6-Inverse-Fisher-RSI-MTF2/
0,125.6,426,41.55,1.295,39414.51,0.29,12,https://www.tradingview.com/script/zb7PgKWs-Hull-Moving-Average-Crossover-Strategy/
0,10421.99,87,37.93,4.079,1283757.67,119.79,10,https://www.tradingview.com/script/h9tj5ylQ-BoTo-RSI-Trend-Strategy/
0,715.98,613,48.12,1.197,295174.93,1.17,7,https://www.tradingview.com/script/o8xAiLoN-Ehlers-Stochastic-Cyber-Cycle-Strategy/
0,157.93,166,31.33,1.607,45872.57,0.95,25,https://www.tradingview.com/script/rzz2xJAo-Ehlers-Fisher-Stochastic-Relative-Vigor-Index-Strategy/
0,21.65,160,66.25,1.266,19062.50,0.14,64,https://www.tradingview.com/script/MZMdccHy-Bandpass-Filter-Strategy-ver-2-0/
0,20.76,51,37.25,1.532,13950.00,0.41,191,https://www.tradingview.com/script/636waeDH-Absolute-Price-Oscillator-APO-Backtest-2-0/
0,1.24,39,87.18,6.458,124.80,0.03,5,https://www.tradingview.com/script/jZjKKGAV-vwap-ma-strategy-v0-7/
0,3.02,649,74.58,1.902,401.72,0,3,https://www.tradingview.com/script/gTVi7dA8-Trend-Reversal-Alerts-Strategy-lite/
0,1.06,120,57.5,2.345,118.87,0.01,20,https://www.tradingview.com/script/xV4PNGzu-Trend-Reversal-Alerts-Strategy-Advanced/
0,2.12,11,72.73,138.7,10.83,0.19,13,https://www.tradingview.com/script/2DxTUzED-Trend-Reversal-Alerts-Strategy-4H-3M/
0,49.36,102,61.76,4.898,977.33,0.48,7,https://www.tradingview.com/script/XR64hLGm-Ergotic-MACD-Strategy-forked-from-HPotter/
0,1270.98,113,37.17,1.904,248853.00,11.25,34,https://www.tradingview.com/script/hMied5Zb-Ema-cross-strat-Turtle-Trading/
0,362374.74,139,44.6,2.173,119630109.05,2607.01,11,https://www.tradingview.com/script/g8cS0CS6-noro-s-aroon-strategy-v1-0/
0,0.12,510,60,1.201,254.67,0,18,https://www.tradingview.com/script/N9bH0tbl-Oscillating-Market-Case-Study/
0,7.75,418,77.51,1.147,8062.50,0.02,28,https://www.tradingview.com/script/tCqtJVeB-Ichimoku-Backtest/
0,0,16,43.75,4.085,0.0000002,0,18,https://www.tradingview.com/script/xYJic2AI-TurtleBC-Strategy/
0,2.24,771,46.3,1.554,714.00,0,19,https://www.tradingview.com/script/sA1hEpCP-TurtleBC-Strategy-review-by-V-Troussel/
0,6.47,170,46.47,2.108,224.60,0.04,4,https://www.tradingview.com/script/fpAdz4lh-Trailing-Stops-Only-For-Leveraged-ETFs-UGAZ-DGAZ/
0,0,447,82.33,1.007,0.02,0,27,https://www.tradingview.com/script/vimuBDXJ-Crossover82/
0,55.33,106,56.6,3.544,5591.13,0.52,164,https://www.tradingview.com/script/ZIKoZuLc-ATR-Trailing-Stop-Bands-Strategy-R/
0,83.96,282,48.23,1.696,171.60,0.3,19,https://www.tradingview.com/script/CiBoe8ql/
0,13.07,35,45.71,2.475,559.99,0.37,50,https://www.tradingview.com/script/UoVBS3CP-Trailing-Stops-Choose-a-Day-of-the-Week/
0,261.88,7,57.14,7.264,20815.60,37.41,327,https://www.tradingview.com/script/Hfdkcwnt-Nifty-SMA-Trend/
0,0.000001,36,63.89,0.744,0.000002,0.00000002,53,https://www.tradingview.com/script/hRcO3u2d-APEX-Tester-Buy-Sell-Strategies-Basic-BACKTESTER/
0,30,14,64.29,1.602,49602.66,2.14,23,https://www.tradingview.com/script/QeY3dcYy-noro-s-bitfinex-long-shorts-strategy-v1-0/
0,467928.91,566,50.71,1.876,107091801.80,826.73,5,https://www.tradingview.com/script/gEktwpNZ-noro-s-volty-strategy-v1-0/
0,3.11,55,70.91,1.667,1598.13,0.06,106,https://www.tradingview.com/script/WgMEivcH-RSI-STOCHRSI-BB-Strategy/
0,247.25,44,45.45,5.496,2.41,5.62,66,https://www.tradingview.com/script/HZ0IbBEn-4-EMA-TREND-Strategy/
0,489510.5,18,66.67,1.656,7078788.68,27195.03,15,https://www.tradingview.com/script/pFYKAOUy-Vortex-Ocillator-backtesting/
0,3.24,60,68.33,1.62,1375.52,0.05,49,https://www.tradingview.com/script/maK6S8WJ-DPD-STOCH-RSI-RSI/
0,2.85,162,45.06,1.1,6345.82,0.02,81,https://www.tradingview.com/script/cyFlSiNY-Linear-Regression-Curve-CrossOver-Strategy/
0,39.81,25,80,1.588,58159.80,1.59,29,https://www.tradingview.com/script/5ivyVGG1-DEMA-PRICE-DİFFERENCE-Strategy/
0,1.21,30,63.33,0.821,2.77,0.04,100,https://www.tradingview.com/script/uUNuXKIQ-DPD-RSI-BB/
0,412.18,806,72.95,1.48,51589.10,0.51,4,https://www.tradingview.com/script/txpk2ji5-Hull-Moving-Average-and-Daily-Candle-Crossover/
0,47.67,21,71.43,2.193,207395.03,2.27,125,https://www.tradingview.com/script/NFRQtXRD-DEMA-of-DPD-Strategy/
0,607.66,231,66.23,2.066,97952.95,2.63,2,https://www.tradingview.com/script/Xn30EZXW-noro-s-shift-close-strategy-v1-0/
0,21.72,1118,50.72,1.238,5955.60,0.02,7,https://www.tradingview.com/script/CYBNhBGG-3-HULLs-ICHIMOKU-divided-by-PRICE/
0,4071.50,199,63.82,0.76,7224.50,20.46,12,https://www.tradingview.com/script/uExvgp7b/
0,50.71,74,90.54,17.358,2840.00,0.69,584,https://www.tradingview.com/script/yO5vGVPk-The-Matrix-7-0-Strategy/
0,1510715.32,145,59.31,3.332,1030000.00,10418.73,13,https://www.tradingview.com/script/tBihrhuL-RSI-MACD-with-conditional-MA-indicator-backtesting/
0,12.33,38,60.53,1.576,1.34,0.32,77,https://www.tradingview.com/script/hmo6pvdL-RSI-Reverse-Strategy/
0,5.88,3,66.67,1428.416,0.01,1.96,609,https://www.tradingview.com/script/aebUAU9o-Trend-Reverse-Strategy/
0,0.19,894,67.9,1.748,12.33,0,8,https://www.tradingview.com/script/CVHNCBrW-Strategy-CCI-EMA-scalping-DEV/
